REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	0.877794660299544	-0.225106064382048	42	0.443055610062399	0.283655638824344	42	0.385104822098699	0.306398839227304	42	0.647047963667245	0.247036646375782	42	0.46330372250423	0.264309804001318	42	0.21983039791259	0.319306583618122	42
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION	0.321026692686799	-0.464780972690798	16	0.571217176065433	-0.379874635721686	16	0.485354304601453	-0.40837371896775	16	0.626106888647605	-0.360216819079729	16	0.528181477315336	-0.37217434991034	16	0.560159511031604	-0.368453484028191	16
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.830966327870708	-0.262441178048204	27	0.57959012602613	0.297936436082892	27	0.462912087912088	0.330922791250145	27	0.645907336894023	0.283404792000739	27	0.64012428376449	0.270633052101888	27	0.500630233186279	0.301007462184749	27
REACTOME_AMYLOIDS	0.479764671577918	-0.332223963397135	33	0.0153481180654059	-0.521063355448917	33	0.0300323888323156	-0.498838462781976	33	0.00750492523966607	-0.533018907605392	33	0.0254513033172001	-0.485233261614081	33	0.0151423188968097	-0.519673450288979	33
REACTOME_ANDROGEN_BIOSYNTHESIS	0.606215843655597	0.505514306139003	5	0.695470338731549	0.453361767480172	5	0.59008167342382	0.526059608255615	5	0.766012257543103	0.407686451434902	5	0.922950151618664	-0.353018823825671	5	0.843142639206713	0.36025281581503	5
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.86936983793455	-0.247153884411049	28	0.83284792381689	-0.247712497621856	28	0.766395629526109	-0.278392254801071	28	0.766233244671813	-0.263113413115298	28	0.708381199129861	-0.274449561715511	28	0.836326796667007	-0.24668757360371	28
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	0.426142224884363	-0.397108843421219	20	0.437418242660853	-0.383514477700657	20	0.580684864066517	-0.359295532904446	20	0.664592702557162	-0.3152306642006	20	0.410416014749537	-0.378120189554279	20	0.315955869527298	-0.412059226879965	20
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.000204968538113985	-0.494148937698223	68	0.625953815261044	-0.242114108089119	68	0.889148057509942	-0.203057389669754	68	0.534017222326474	-0.252952691727701	68	0.514206771413254	-0.247961640286355	68	0.495650458271304	-0.257436360757106	68
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	4.28356937613179e-05	-0.404545998010448	186	0.440352460777993	-0.223874048446576	186	0.557921674128437	-0.219129938884707	186	0.511003535402679	-0.21789922998535	186	0.119617219142594	-0.269915216579577	186	0.16070577014783	-0.262277227205727	186
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	5.75208029079369e-06	-0.561159862934743	65	0.33565501616761	-0.299891707932895	65	0.404797437484075	-0.289027027492019	65	0.343848312218349	-0.289337773041745	65	0.0892669005632942	-0.351750276019108	65	0.16070577014783	-0.336074091764506	65
