logFC	AveExpr	t	P.Value	adj.P.Val	B
-123.145644444444	56.633	-2.67199809484371	0.0103378769180305	0.999195311214167	-4.59510824684652
-108.303955555556	-221.266711111111	-2.66776456709531	0.0104512961647348	0.999195311214167	-4.59510828472937
94.4837555555556	-118.9389	2.64820214455635	0.0109903715438018	0.999195311214167	-4.595108459409
-71.6690444444445	270.092077777778	-2.64805926250537	0.0109944010441344	0.999195311214167	-4.59510846068259
-96.4555777777778	153.688633333333	-2.64256633214064	0.0111503413193122	0.999195311214167	-4.59510850961903
148.483555555556	-182.852577777778	2.64199121609708	0.011166785160539	0.999195311214167	-4.5951085147399
-420.258866666667	71.8496333333333	-2.63640575149851	0.011327646078985	0.999195311214167	-4.59510856444532
-255.287244444445	68.0455555555556	-2.63360558113402	0.0114090873195456	0.999195311214167	-4.59510858934509
107.514711111111	-209.812777777778	2.62673996722498	0.0116110444448119	0.999195311214167	-4.59510865034141
97.1886444444445	169.457566666667	2.61840613958279	0.0118605865219735	0.999195311214167	-4.59510872427758
-86.5153111111112	-12.2215444444444	-2.61673593582335	0.0119111845334519	0.999195311214167	-4.59510873908149
-168.994511111111	-108.402833333333	-2.60356592672046	0.0123171351027215	0.999195311214167	-4.59510885565161
-100.602266666667	113.389866666667	-2.59695103510389	0.0125257686123144	0.999195311214167	-4.59510891409153
-94.2008666666667	61.9833888888889	-2.59291037539761	0.0126547946508059	0.999195311214167	-4.5951089497528
-237.268066666667	-26.8121666666667	-2.59235227366112	0.0126727110394303	0.999195311214167	-4.59510895467621
164.038355555556	-51.0124	2.59059262353791	0.0127293517911336	0.999195311214167	-4.59510897019588
-312.213555555555	222.4778	-2.58548604583284	0.0128950373157855	0.999195311214167	-4.5951090152048
-89.3014000000001	161.925877777778	-2.58045202206027	0.0130602938989168	0.999195311214167	-4.59510905953068
338.310222222222	-249.319711111111	2.57900510932484	0.0131081494530845	0.999195311214167	-4.5951090722631
-96.0994888888889	213.0647	-2.57760500612599	0.0131546091208006	0.999195311214167	-4.59510908458018
87.4130666666667	29.6617555555556	2.56723174143815	0.0135035334696258	0.999195311214167	-4.59510917573142
148.884	-140.703488888889	2.56704579555352	0.0135098644091558	0.999195311214167	-4.59510917736365
547.216622222222	-119.252777777778	2.56654288180595	0.0135270007839373	0.999195311214167	-4.59510918177793
-126.388222222222	43.4250888888889	-2.56569608981271	0.0135558993175383	0.999195311214167	-4.59510918920958
-232.483	142.398655555556	-2.56122053499301	0.0137095740279558	0.999195311214167	-4.59510922846744
173.455444444444	-91.0392777777778	2.55916970382487	0.0137805214666027	0.999195311214167	-4.59510924644489
-130.988333333333	23.9292333333333	-2.55852389467234	0.0138029320791092	0.999195311214167	-4.5951092521045
-136.118977777778	104.554733333333	-2.55499297624481	0.0139260488832761	0.999195311214167	-4.59510928303511
-109.195977777778	-191.759188888889	-2.55473441331031	0.0139351037098361	0.999195311214167	-4.59510928529924
156.454155555556	-105.804033333333	2.54637883060604	0.0142306176123938	0.999195311214167	-4.59510935840271
130.541066666667	-187.923533333333	2.53885322511118	0.0145016497165998	0.999195311214167	-4.59510942413926
-111.931422222222	24.5812222222222	-2.53452667428895	0.0146595875347816	0.999195311214167	-4.59510946188642
